"from","to","anchor","context"
"/health/trust/medical-review-policy","/health/guides/appointment-questions","진료 질문 준비","navigation"
"/health/trust/medical-review-policy","/health","건강 기록 도구","navigation"
"/health/trust/medical-review-policy","/health/trust/author","작성자","navigation"
"/health/trust/medical-review-policy","/health/trust/sources-policy","출처 원칙","navigation"
"/health/trust/medical-review-policy","/health/trust/corrections-policy","정정·문의","navigation"
"/health/trust/medical-review-policy","/health/trust/ai-disclosure","AI 활용 공개","navigation"
"/health/trust/medical-review-policy","/health/trust/advertising","광고 정책","navigation"
"/health/trust/medical-review-policy","/health/trust/disclaimer","면책 안내","navigation"
"/health/trust/medical-review-policy","/health/trust/privacy","개인정보","navigation"
"/health/trust/medical-review-policy","/health/trust/terms","이용약관","navigation"
"/health/trust/privacy","/health/trust/privacy","본문으로 건너뛰기","content"
"/health/trust/privacy","/","OONURIM오누림","navigation"
"/health/trust/privacy","/health","질환 알아보기","navigation"
"/health/trust/privacy","/health/guides/danger-signals","몸이 보내는 신호","navigation"
"/health/trust/privacy","/health/guides/reading-health-results","검사·건강수치","navigation"
"/health/trust/privacy","/health/guides/family-medication-support","가족 건강","navigation"
"/health/trust/privacy","/health","건강 도구","navigation"
"/health/trust/privacy","/health/trust/about","오누림 소개","navigation"
"/health/trust/privacy","/health","20개 질환 안내","navigation"
"/health/trust/privacy","/health/guides/danger-signals","위험 신호","navigation"
"/health/trust/privacy","/health/guides/appointment-questions","진료 질문 준비","navigation"
"/health/trust/privacy","/health","건강 기록 도구","navigation"
"/health/trust/privacy","/health/trust/author","작성자","navigation"
"/health/trust/privacy","/health/trust/sources-policy","출처 원칙","navigation"
"/health/trust/privacy","/health/trust/corrections-policy","정정·문의","navigation"
"/health/trust/privacy","/health/trust/ai-disclosure","AI 활용 공개","navigation"
"/health/trust/privacy","/health/trust/advertising","광고 정책","navigation"
"/health/trust/privacy","/health/trust/disclaimer","면책 안내","navigation"
"/health/trust/privacy","/health/trust/privacy","개인정보","navigation"
"/health/trust/privacy","/health/trust/terms","이용약관","navigation"
"/health/trust/sources-policy","/health/trust/sources-policy","본문으로 건너뛰기","content"
"/health/trust/sources-policy","/","OONURIM오누림","navigation"
"/health/trust/sources-policy","/health","질환 알아보기","navigation"
"/health/trust/sources-policy","/health/guides/danger-signals","몸이 보내는 신호","navigation"
"/health/trust/sources-policy","/health/guides/reading-health-results","검사·건강수치","navigation"
"/health/trust/sources-policy","/health/guides/family-medication-support","가족 건강","navigation"
"/health/trust/sources-policy","/health","건강 도구","navigation"
"/health/trust/sources-policy","/health/trust/about","오누림 소개","navigation"
"/health/trust/sources-policy","/health","20개 질환 안내","navigation"
"/health/trust/sources-policy","/health/guides/danger-signals","위험 신호","navigation"
"/health/trust/sources-policy","/health/guides/appointment-questions","진료 질문 준비","navigation"
"/health/trust/sources-policy","/health","건강 기록 도구","navigation"
"/health/trust/sources-policy","/health/trust/author","작성자","navigation"
"/health/trust/sources-policy","/health/trust/sources-policy","출처 원칙","navigation"
"/health/trust/sources-policy","/health/trust/corrections-policy","정정·문의","navigation"
"/health/trust/sources-policy","/health/trust/ai-disclosure","AI 활용 공개","navigation"
"/health/trust/sources-policy","/health/trust/advertising","광고 정책","navigation"
"/health/trust/sources-policy","/health/trust/disclaimer","면책 안내","navigation"
"/health/trust/sources-policy","/health/trust/privacy","개인정보","navigation"
"/health/trust/sources-policy","/health/trust/terms","이용약관","navigation"
"/health/trust/terms","/health/trust/terms","본문으로 건너뛰기","content"
"/health/trust/terms","/","OONURIM오누림","navigation"
"/health/trust/terms","/health","질환 알아보기","navigation"
"/health/trust/terms","/health/guides/danger-signals","몸이 보내는 신호","navigation"
"/health/trust/terms","/health/guides/reading-health-results","검사·건강수치","navigation"
"/health/trust/terms","/health/guides/family-medication-support","가족 건강","navigation"
"/health/trust/terms","/health","건강 도구","navigation"
"/health/trust/terms","/health/trust/about","오누림 소개","navigation"
"/health/trust/terms","/health","20개 질환 안내","navigation"
"/health/trust/terms","/health/guides/danger-signals","위험 신호","navigation"
"/health/trust/terms","/health/guides/appointment-questions","진료 질문 준비","navigation"
"/health/trust/terms","/health","건강 기록 도구","navigation"
"/health/trust/terms","/health/trust/author","작성자","navigation"
"/health/trust/terms","/health/trust/sources-policy","출처 원칙","navigation"
"/health/trust/terms","/health/trust/corrections-policy","정정·문의","navigation"
"/health/trust/terms","/health/trust/ai-disclosure","AI 활용 공개","navigation"
"/health/trust/terms","/health/trust/advertising","광고 정책","navigation"
"/health/trust/terms","/health/trust/disclaimer","면책 안내","navigation"
"/health/trust/terms","/health/trust/privacy","개인정보","navigation"
"/health/trust/terms","/health/trust/terms","이용약관","navigation"
"/health/type-2-diabetes","/health/type-2-diabetes","본문으로 건너뛰기","content"
"/health/type-2-diabetes","/","OONURIM오누림","navigation"
"/health/type-2-diabetes","/health","질환 알아보기","navigation"
"/health/type-2-diabetes","/health/guides/danger-signals","몸이 보내는 신호","navigation"
"/health/type-2-diabetes","/health/guides/reading-health-results","검사·건강수치","navigation"
"/health/type-2-diabetes","/health/guides/family-medication-support","가족 건강","navigation"
"/health/type-2-diabetes","/health","건강 도구","navigation"
"/health/type-2-diabetes","/health/trust/about","오누림 소개","navigation"
"/health/type-2-diabetes","/health/trust/author","박영훈 · 비의료인 건강정보 편집자","navigation"
"/health/type-2-diabetes","/health/type-2-diabetes","응급 신호와 119 안내 바로 보기","content"
"/health/type-2-diabetes","/health/tools/glucose-observation-log","혈당 관찰 기록표이미 측정 중인 사람이 숫자와 생활 맥락을 함께 적는 기록지입니다.","content"
"/health/type-2-diabetes","/health/tools/diabetes-questions","제2형 당뇨병 진료 질문지검사 의미와 다음 행동을 의료진에게 확인하기 위한 질문지입니다.","content"
"/health/type-2-diabetes","/health/tools/family-support-checklist","가족 지원 체크리스트감시와 비난을 줄이고 당사자가 원하는 도움을 확인합니다.","content"
"/health/type-2-diabetes","/health/tools/diabetes-test-terms","혈당 검사 용어 한 장공복혈당과 HbA1c가 보는 시간 범위를 구분합니다.","content"
"/health/type-2-diabetes","/health","20개 질환 안내","navigation"
"/health/type-2-diabetes","/health/guides/danger-signals","위험 신호","navigation"
"/health/type-2-diabetes","/health/guides/appointment-questions","진료 질문 준비","navigation"
"/health/type-2-diabetes","/health","건강 기록 도구","navigation"
"/health/type-2-diabetes","/health/trust/author","작성자","navigation"
"/health/type-2-diabetes","/health/trust/sources-policy","출처 원칙","navigation"
"/health/type-2-diabetes","/health/trust/corrections-policy","정정·문의","navigation"
"/health/type-2-diabetes","/health/trust/ai-disclosure","AI 활용 공개","navigation"
"/health/type-2-diabetes","/health/trust/advertising","광고 정책","navigation"
"/health/type-2-diabetes","/health/trust/disclaimer","면책 안내","navigation"
"/health/type-2-diabetes","/health/trust/privacy","개인정보","navigation"
"/health/type-2-diabetes","/health/trust/terms","이용약관","navigation"
"/health/urinary-tract-infection","/health/urinary-tract-infection","본문으로 건너뛰기","content"
"/health/urinary-tract-infection","/","OONURIM오누림","navigation"
"/health/urinary-tract-infection","/health","질환 알아보기","navigation"
"/health/urinary-tract-infection","/health/guides/danger-signals","몸이 보내는 신호","navigation"
"/health/urinary-tract-infection","/health/guides/reading-health-results","검사·건강수치","navigation"
"/health/urinary-tract-infection","/health/guides/family-medication-support","가족 건강","navigation"
"/health/urinary-tract-infection","/health","건강 도구","navigation"
"/health/urinary-tract-infection","/health/trust/about","오누림 소개","navigation"
"/health/urinary-tract-infection","/health/trust/author","박영훈 · 비의료인 건강정보 편집자","navigation"
"/health/urinary-tract-infection","/health/urinary-tract-infection","응급 신호와 119 안내 바로 보기","content"
"/health/urinary-tract-infection","/health/tools/urinary-tract-infection-visit-card","요로감염 관찰·진료 질문 카드개인 진단 대신 증상 흐름과 의료진에게 물을 내용을 한 장에 정리합니다.","content"
"/health/urinary-tract-infection","/health","20개 질환 안내","navigation"
"/health/urinary-tract-infection","/health/guides/danger-signals","위험 신호","navigation"
"/health/urinary-tract-infection","/health/guides/appointment-questions","진료 질문 준비","navigation"
"/health/urinary-tract-infection","/health","건강 기록 도구","navigation"
"/health/urinary-tract-infection","/health/trust/author","작성자","navigation"
"/health/urinary-tract-infection","/health/trust/sources-policy","출처 원칙","navigation"
"/health/urinary-tract-infection","/health/trust/corrections-policy","정정·문의","navigation"
"/health/urinary-tract-infection","/health/trust/ai-disclosure","AI 활용 공개","navigation"
