"from","to","anchor","context"
"/health/tools/osteoporosis-home-check","/health/guides/appointment-questions","진료 질문 준비","navigation"
"/health/tools/osteoporosis-home-check","/health","건강 기록 도구","navigation"
"/health/tools/osteoporosis-home-check","/health/trust/author","작성자","navigation"
"/health/tools/osteoporosis-home-check","/health/trust/sources-policy","출처 원칙","navigation"
"/health/tools/osteoporosis-home-check","/health/trust/corrections-policy","정정·문의","navigation"
"/health/tools/osteoporosis-home-check","/health/trust/ai-disclosure","AI 활용 공개","navigation"
"/health/tools/osteoporosis-home-check","/health/trust/advertising","광고 정책","navigation"
"/health/tools/osteoporosis-home-check","/health/trust/disclaimer","면책 안내","navigation"
"/health/tools/osteoporosis-home-check","/health/trust/privacy","개인정보","navigation"
"/health/tools/osteoporosis-home-check","/health/trust/terms","이용약관","navigation"
"/health/tools/osteoporosis-terms","/health/tools/osteoporosis-terms","본문으로 건너뛰기","content"
"/health/tools/osteoporosis-terms","/","OONURIM오누림","navigation"
"/health/tools/osteoporosis-terms","/health","질환 알아보기","navigation"
"/health/tools/osteoporosis-terms","/health/guides/danger-signals","몸이 보내는 신호","navigation"
"/health/tools/osteoporosis-terms","/health/guides/reading-health-results","검사·건강수치","navigation"
"/health/tools/osteoporosis-terms","/health/guides/family-medication-support","가족 건강","navigation"
"/health/tools/osteoporosis-terms","/health","건강 도구","navigation"
"/health/tools/osteoporosis-terms","/health/trust/about","오누림 소개","navigation"
"/health/tools/osteoporosis-terms","/health/osteoporosis","골다공증, 검사표와 낙상 예방을 함께 보기 해설 읽기","navigation"
"/health/tools/osteoporosis-terms","/health/tools/osteoporosis-appointment-prep","결과 원본·골절 이력을 모아 질문할 진료 준비표","content"
"/health/tools/osteoporosis-terms","/health/guides/reading-health-results","검사표 이름·단위·설명과 개인 판단을 구분하기","content"
"/health/tools/osteoporosis-terms","/health/trust/medical-review-policy","의료 검토 상태","navigation"
"/health/tools/osteoporosis-terms","/health/trust/privacy","기록·개인정보 안내","navigation"
"/health/tools/osteoporosis-terms","/health","20개 질환 안내","navigation"
"/health/tools/osteoporosis-terms","/health/guides/danger-signals","위험 신호","navigation"
"/health/tools/osteoporosis-terms","/health/guides/appointment-questions","진료 질문 준비","navigation"
"/health/tools/osteoporosis-terms","/health","건강 기록 도구","navigation"
"/health/tools/osteoporosis-terms","/health/trust/author","작성자","navigation"
"/health/tools/osteoporosis-terms","/health/trust/sources-policy","출처 원칙","navigation"
"/health/tools/osteoporosis-terms","/health/trust/corrections-policy","정정·문의","navigation"
"/health/tools/osteoporosis-terms","/health/trust/ai-disclosure","AI 활용 공개","navigation"
"/health/tools/osteoporosis-terms","/health/trust/advertising","광고 정책","navigation"
"/health/tools/osteoporosis-terms","/health/trust/disclaimer","면책 안내","navigation"
"/health/tools/osteoporosis-terms","/health/trust/privacy","개인정보","navigation"
"/health/tools/osteoporosis-terms","/health/trust/terms","이용약관","navigation"
"/health/tools/sleep-apnea-visit-card","/health/tools/sleep-apnea-visit-card","본문으로 건너뛰기","content"
"/health/tools/sleep-apnea-visit-card","/","OONURIM오누림","navigation"
"/health/tools/sleep-apnea-visit-card","/health","질환 알아보기","navigation"
"/health/tools/sleep-apnea-visit-card","/health/guides/danger-signals","몸이 보내는 신호","navigation"
"/health/tools/sleep-apnea-visit-card","/health/guides/reading-health-results","검사·건강수치","navigation"
"/health/tools/sleep-apnea-visit-card","/health/guides/family-medication-support","가족 건강","navigation"
"/health/tools/sleep-apnea-visit-card","/health","건강 도구","navigation"
"/health/tools/sleep-apnea-visit-card","/health/trust/about","오누림 소개","navigation"
"/health/tools/sleep-apnea-visit-card","/health/sleep-apnea","수면무호흡증이 걱정될 때, 밤과 낮의 변화를 함께 정리하기 해설 읽기","navigation"
"/health/tools/sleep-apnea-visit-card","/health/sleep-apnea","이 질환 안내의 위험 신호와 도움 요청 행동","content"
"/health/tools/sleep-apnea-visit-card","/health/guides/symptom-journal","본인의 경험·상대 관찰·추측을 구분하는 기록법","content"
"/health/tools/sleep-apnea-visit-card","/health/guides/medication-list","수면 진료에 알릴 실제 약·보충제 목록","content"
"/health/tools/sleep-apnea-visit-card","/health/guides/reading-health-results","검사 원본과 결과 확인 계획을 함께 가져가기","content"
"/health/tools/sleep-apnea-visit-card","/health/trust/medical-review-policy","의료 검토 상태","navigation"
"/health/tools/sleep-apnea-visit-card","/health/trust/privacy","기록·개인정보 안내","navigation"
"/health/tools/sleep-apnea-visit-card","/health","20개 질환 안내","navigation"
"/health/tools/sleep-apnea-visit-card","/health/guides/danger-signals","위험 신호","navigation"
"/health/tools/sleep-apnea-visit-card","/health/guides/appointment-questions","진료 질문 준비","navigation"
"/health/tools/sleep-apnea-visit-card","/health","건강 기록 도구","navigation"
"/health/tools/sleep-apnea-visit-card","/health/trust/author","작성자","navigation"
"/health/tools/sleep-apnea-visit-card","/health/trust/sources-policy","출처 원칙","navigation"
"/health/tools/sleep-apnea-visit-card","/health/trust/corrections-policy","정정·문의","navigation"
"/health/tools/sleep-apnea-visit-card","/health/trust/ai-disclosure","AI 활용 공개","navigation"
"/health/tools/sleep-apnea-visit-card","/health/trust/advertising","광고 정책","navigation"
"/health/tools/sleep-apnea-visit-card","/health/trust/disclaimer","면책 안내","navigation"
"/health/tools/sleep-apnea-visit-card","/health/trust/privacy","개인정보","navigation"
"/health/tools/sleep-apnea-visit-card","/health/trust/terms","이용약관","navigation"
"/health/tools/stroke-visit-card","/health/tools/stroke-visit-card","본문으로 건너뛰기","content"
"/health/tools/stroke-visit-card","/","OONURIM오누림","navigation"
"/health/tools/stroke-visit-card","/health","질환 알아보기","navigation"
"/health/tools/stroke-visit-card","/health/guides/danger-signals","몸이 보내는 신호","navigation"
"/health/tools/stroke-visit-card","/health/guides/reading-health-results","검사·건강수치","navigation"
"/health/tools/stroke-visit-card","/health/guides/family-medication-support","가족 건강","navigation"
"/health/tools/stroke-visit-card","/health","건강 도구","navigation"
"/health/tools/stroke-visit-card","/health/trust/about","오누림 소개","navigation"
"/health/tools/stroke-visit-card","/health/stroke","뇌졸중 신호가 갑자기 나타나면 즉시 119 해설 읽기","navigation"
"/health/tools/stroke-visit-card","/health/stroke","이 질환 안내의 위험 신호와 도움 요청 행동","content"
"/health/tools/stroke-visit-card","/health/guides/danger-signals","기록·자가 확인보다 119가 먼저인 다른 신호","content"
"/health/tools/stroke-visit-card","/health/guides/medication-list","평소 준비할 약 목록: 찾느라 구급 대응을 늦추지 않기","content"
"/health/tools/stroke-visit-card","/health/guides/appointment-questions","응급 평가·치료 뒤 답과 다음 계획을 확인하는 질문","content"
"/health/tools/stroke-visit-card","/health/trust/medical-review-policy","의료 검토 상태","navigation"
"/health/tools/stroke-visit-card","/health/trust/privacy","기록·개인정보 안내","navigation"
"/health/tools/stroke-visit-card","/health","20개 질환 안내","navigation"
"/health/tools/stroke-visit-card","/health/guides/danger-signals","위험 신호","navigation"
"/health/tools/stroke-visit-card","/health/guides/appointment-questions","진료 질문 준비","navigation"
"/health/tools/stroke-visit-card","/health","건강 기록 도구","navigation"
"/health/tools/stroke-visit-card","/health/trust/author","작성자","navigation"
"/health/tools/stroke-visit-card","/health/trust/sources-policy","출처 원칙","navigation"
"/health/tools/stroke-visit-card","/health/trust/corrections-policy","정정·문의","navigation"
"/health/tools/stroke-visit-card","/health/trust/ai-disclosure","AI 활용 공개","navigation"
"/health/tools/stroke-visit-card","/health/trust/advertising","광고 정책","navigation"
"/health/tools/stroke-visit-card","/health/trust/disclaimer","면책 안내","navigation"
"/health/tools/stroke-visit-card","/health/trust/privacy","개인정보","navigation"
"/health/tools/stroke-visit-card","/health/trust/terms","이용약관","navigation"
"/health/tools/urinary-tract-infection-visit-card","/health/tools/urinary-tract-infection-visit-card","본문으로 건너뛰기","content"
"/health/tools/urinary-tract-infection-visit-card","/","OONURIM오누림","navigation"
"/health/tools/urinary-tract-infection-visit-card","/health","질환 알아보기","navigation"
"/health/tools/urinary-tract-infection-visit-card","/health/guides/danger-signals","몸이 보내는 신호","navigation"
"/health/tools/urinary-tract-infection-visit-card","/health/guides/reading-health-results","검사·건강수치","navigation"
"/health/tools/urinary-tract-infection-visit-card","/health/guides/family-medication-support","가족 건강","navigation"
"/health/tools/urinary-tract-infection-visit-card","/health","건강 도구","navigation"
"/health/tools/urinary-tract-infection-visit-card","/health/trust/about","오누림 소개","navigation"
"/health/tools/urinary-tract-infection-visit-card","/health/urinary-tract-infection","소변 볼 때 불편한데, 방광염일까요? 해설 읽기","navigation"
"/health/tools/urinary-tract-infection-visit-card","/health/urinary-tract-infection","이 질환 안내의 위험 신호와 도움 요청 행동","content"
"/health/tools/urinary-tract-infection-visit-card","/health/guides/medication-list","최근 항생제·알레르기와 실제 약 정보를 함께 준비","content"
"/health/tools/urinary-tract-infection-visit-card","/health/guides/reading-health-results","소변검사 결과지와 의료진 설명을 구분해 읽기","content"
"/health/tools/urinary-tract-infection-visit-card","/health/guides/appointment-questions","결과 전달 방법과 재연락 기준을 묻는 방법","content"
"/health/tools/urinary-tract-infection-visit-card","/health/trust/medical-review-policy","의료 검토 상태","navigation"
"/health/tools/urinary-tract-infection-visit-card","/health/trust/privacy","기록·개인정보 안내","navigation"
"/health/tools/urinary-tract-infection-visit-card","/health","20개 질환 안내","navigation"
